sequence,translation,emotionbert sentiment,emotionbert confidence,greekbert v2 sentiment,greekbert v2 confidence,confidence diff (enhanced - original)
αντιγρᾰφη,a reply in writing,Trust,0.7199593782424927,Disgust,0.8101322054862976,0.09017282724380493
αντιθεσις,"opposition, resistance",Fear,0.2931547462940216,Disgust,0.938207507133484,0.6450527608394624
αντικρουσις,"a striking against, hindrance: a repartee",Joy,0.7590142488479614,Fear,0.9995983242988586,0.24058407545089722
αντιλᾰβη,"a thing to hold by, a handle",Anger,0.2755031883716583,Fear,0.9993500113487244,0.723846822977066
αντιλυτρον,a ransom,Trust,0.4561748206615448,Disgust,0.9981689453125,0.5419941246509552
αντινομια,ambiguity in the law,Disgust,0.3856108486652374,Trust,0.9857853055000304,0.600174456834793
αντιπερᾱ,the opposite coast,Fear,0.3594454824924469,Joy,0.9688791632652284,0.6094336807727815
αντιπληξ,beaten by the opposing waves,Fear,0.4368568062782287,Joy,0.4968197047710418,0.05996289849281311
αντιποιν,"requital, retribution",Joy,0.821593701839447,Disgust,0.5932850241661072,-0.22830867767333984
αντισηκωσις,"equipoise, compensation",Trust,0.3844814598560333,Disgust,0.4839526116847992,0.09947115182876587
αντιστᾰτης,"an opponent, adversary",Disgust,0.2841554880142212,Fear,0.9999336004257202,0.715778112411499
αντισυγκλητος,a counter-senate,Fear,0.5225492119789124,Trust,0.9597052335739136,0.4371560215950012
αντιταγμα,an opposing force,Joy,0.5609943866729736,Fear,0.9999817609786988,0.4389873743057252
αντιταξις,counter-array,Trust,0.9383553862571716,Disgust,0.999954342842102,0.06159895658493042
αντιτειχισμα,a counter-fortification,Trust,0.3773891031742096,Fear,0.998804211616516,0.6214151084423064
αντιφῠλᾰκη,a watching,Fear,0.7381150126457214,Trust,0.9947391152381896,0.25662410259246815
αντλια,the hold of a ship,Trust,0.5964779853820801,Fear,0.9999839067459106,0.40350592136383057
αντρον,nan,Joy,0.503665030002594,Fear,0.99998676776886,0.496321737766266
ανυποδησια,a going barefoot,Trust,0.4842917919158935,Disgust,0.9999585151672364,0.515666723251343
ανωριη,untimeliness,Fear,0.3189783096313476,Disgust,0.9998987913131714,0.6809204816818237
αξιη,the worth,Anger,0.7431008219718933,Fear,0.9999828338623048,0.2568820118904115
αξῑνη,an axe-head,Sadness,0.3812932968139648,Fear,0.9999881982803344,0.6186949014663696
αξων,an axle,Anger,0.6511075496673584,Fear,0.9999880790710448,0.3488805294036864
ωδη,"song, a singing",Disgust,0.4280073642730713,Joy,0.9997159838676452,0.5717086195945739
αοσσητηρ,"an assistant, helper, aider",Fear,0.5830531120300293,Trust,0.9855764508247375,0.40252333879470825
απαγορευσις,"failure of strength, exhaustion",Anger,0.4635508358478546,Joy,0.9982272982597352,0.5346764624118806
απαιτησις,a demanding back,Trust,0.3718547224998474,Fear,0.9998406171798706,0.6279858946800232
απαρτιλογιη,an even number,Fear,0.9629120826721193,Trust,0.4336301386356354,-0.5292819440364839
απαρτισμος,completion,Trust,0.5178074240684509,Joy,0.9999275207519532,0.4821200966835023
απαρχος,nan,Trust,0.6442019939422607,Joy,0.9957501888275146,0.3515481948852539
απατουριον,the Apatouria,Surprise,0.3437642455101013,Disgust,0.9999250173568726,0.6561607718467712
απειθεια,disobedience,Anger,0.5907316207885742,Disgust,0.8106368780136108,0.21990525722503662
απεκδῠσις,a putting off,Joy,0.3668975234031677,Disgust,0.9998835325241088,0.632986009120941
απελεγμος,refutation: disrepute,Disgust,0.427236944437027,Joy,0.9807382225990297,0.5535012781620027
απελευθερα,"an emancipated slave, a freedman",Joy,0.8768159747123718,Disgust,0.6116044521331787,-0.2652115225791931
απεχθημα,an object of hate,Disgust,0.5577484369277954,Joy,0.999942660331726,0.44219422340393055
απηλῐωτης,"the wind that comes from the rising sun, the east wind",Joy,0.7869687676429749,Sadness,0.570817232131958,-0.21615153551101685
απιος,a pear-tree,Disgust,0.3856148719787597,Joy,0.9931209683418274,0.6075060963630676
απλοκυων,a Cynic who wore his coat single,Joy,0.8143780827522278,Disgust,0.5868881940841675,-0.2274898886680603
αποβαθρα,"a ladder for disembarking, a gangway",Disgust,0.3980505466461181,Joy,0.9855695366859436,0.5875189900398254
αποβᾰσις,"a stepping off, disembarking",Fear,0.7483977675437927,Disgust,0.9997758269309998,0.25137805938720703
αποδασμος,"a division, part of a whole",Sadness,0.3901165127754211,Disgust,0.9997623562812804,0.6096458435058594
αποδεξις,"a shewing forth, exhibiting",Joy,0.754453182220459,Disgust,0.9999550580978394,0.24550187587738037
αποδερμα,a hide stripped off,Fear,0.3627766668796539,Disgust,0.9999645948410034,0.6371879279613495
αποδημια,"a being from home, a going",Joy,0.663823664188385,Disgust,0.9999468326568604,0.33612316846847534
αποθερᾰπεια,regular worship,Anticipation,0.4279408454895019,Joy,0.9999624490737916,0.5720216035842898
αποθεσις,a laying up in store,Joy,0.5065608024597168,Disgust,0.9995912909507751,0.49303048849105835
αποθεται,a place,Sadness,0.8300089836120605,Joy,0.9774682521820068,0.1474592685699463
αποθλιψις,a squeezing out of one's place,Joy,0.4847005605697632,Disgust,0.9999547004699708,0.5152541399002076
αποιδησις,abatement of a swelling,Fear,0.3348832726478576,Sadness,0.8302944302558899,0.4954111576080323
αποικισμος,the settlement of a colony,Joy,0.5492319464683533,Disgust,0.9647282361984252,0.4154962897300719
αποικις,a colony,Joy,0.8524434566497803,Disgust,0.9997350573539734,0.14729160070419312
αποκᾰθᾰρσις,"a clearing off, purging",Anticipation,0.6720328330993652,Joy,0.9976056814193726,0.3255728483200073
αποκᾰρᾱδοκια,earnest expectation,Disgust,0.970355987548828,Joy,0.9260979294776917,-0.044258058071136364
αποκινδυνευσις,a venturous attempt,Trust,0.4855834245681762,Fear,0.9999724626541138,0.5143890380859375
αποκομιδη,"a getting away, getting back",Trust,0.5142674446105957,Joy,0.9998220801353456,0.48555463552474987
αποκοπη,a cutting off,Trust,0.9875380992889404,Sadness,0.9071139693260192,-0.08042412996292125
αποκρισις,a separating,Joy,0.4507768452167511,Disgust,0.9868749976158142,0.5360981523990631
αποκωλῡσις,a hindrance,Joy,0.4252349436283111,Trust,0.9341238737106324,0.5088889300823214
απολειψις,"a forsaking, abandonment",Joy,0.3794728517532348,Sadness,0.6116393804550171,0.23216652870178228
αποληψις,"an intercepting, cutting off",Trust,0.3183193802833557,Disgust,0.999963402748108,0.6816440224647523
απολογισμος,"a giving account, statement",Joy,0.7685157060623169,Disgust,0.6851305365562439,-0.083385169506073
απολογος,"a story, tale, fable, apologue",Fear,0.7278384566307068,Disgust,0.9432604908943176,0.21542203426361084
απολῡμαντηρ,a destroyer,Joy,0.3353270292282104,Disgust,0.994440495967865,0.6591134667396545
απομοιρια,a portion,Joy,0.7203934788703918,Disgust,0.999961256980896,0.27956777811050415
ᾰπορια,difficulty of passing,Disgust,0.4867239892482757,Surprise,0.9998672008514404,0.5131432116031647
απορραντηριον,a vessel for sprinkling with holy water,Trust,0.3641749322414398,Fear,0.9999845027923584,0.6358095705509186
απορρωξ,"broken off, abrupt, sheer, precipitous",Fear,0.4205850660800934,Joy,0.992106556892395,0.5715214908123016
αποσπαραγμα,nan,Anger,0.6045275926589966,Disgust,0.9985544085502625,0.39402681589126587
αποσπασμα,"that which is torn off, a piece, rag, shred",Surprise,0.5700074434280396,Joy,0.999969482421875,0.42996203899383545
αποσπας,a slip torn from,Trust,0.8279456496238708,Disgust,0.9999667406082152,0.17202109098434437
αποστᾰσια,defection,Anger,0.5380492210388184,Disgust,0.9998371601104736,0.4617879390716553
αποστᾰσις,a standing away from,Anger,0.6735125184059143,Disgust,0.9997032284736632,0.3261907100677489
αποστᾰτηρ,one who has power to dissolve an assembly,Fear,0.4530966579914093,Joy,0.9999687671661376,0.5468721091747283
αποστημα,"distance, interval",Disgust,0.5190600156784058,Sadness,0.6135554909706116,0.09449547529220581
αποστολη,a sending off,Anticipation,0.6218920946121216,Joy,0.9999569654464722,0.3780648708343506
αποτιλμα,a piece plucked off,Disgust,0.2854110300540924,Joy,0.8942564129829407,0.6088453829288483
αποτροπη,"a turning away, averting",Trust,0.9227178692817688,Fear,0.996320366859436,0.07360249757766724
αποφανσις,"a declaration, statement",Joy,0.4292952120304107,Disgust,0.9425983428955078,0.513303130865097
αποχη,abstinence,Anticipation,0.5017406344413757,Disgust,0.999952793121338,0.49821215867996227
απτην,"unfledged, callow",Disgust,0.4290224909782409,Joy,0.9998807907104492,0.5708582997322083
απωλεια,destruction,Sadness,0.9412956237792968,Joy,0.9818613529205322,0.04056572914123546
ᾰρᾰ,a prayer,Disgust,0.4104986488819122,Surprise,0.9998959302902222,0.5893972814083099
αραχνη,a spider's web,Fear,0.5468363165855408,Disgust,0.9999558925628662,0.45311957597732544
αραχνης,a spider,Fear,0.7361006736755371,Disgust,0.9999481439590454,0.2638474702835083
αργεστης,"clearing, brightening",Fear,0.7115592360496521,Disgust,0.6330899000167847,-0.07846933603286743
αργης,"bright, glancing",Fear,0.3814605474472046,Disgust,0.9999667406082152,0.6185061931610106
αργῐκεραυνος,wielder of bright lightning,Surprise,0.5281200408935547,Disgust,0.9919093251228333,0.46378928422927856
αργῠριδιον,nan,Joy,0.6683987379074097,Trust,0.9990119934082032,0.33061325550079357
αργῠρογνωμων,an assayer of silver,Fear,0.523672342300415,Disgust,0.8046470284461975,0.28097468614578247
αργυροδινα,silver-eddying,Joy,0.5329660773277283,Disgust,0.9999418258666992,0.46697574853897095
αργῠροθηκη,a money-chest,Fear,0.3391356170177459,Trust,0.9485725164413452,0.6094368994235992
αργῠροκοπος,a silver-smith,Trust,0.4632779061794281,Disgust,0.9999350309371948,0.5366571247577667
αργῠρος,white,Surprise,0.3590088188648224,Disgust,0.9999651908874512,0.6409563720226288
αρδεια,a watering,Joy,0.6554891467094421,Trust,0.9996395111083984,0.3441503643989563
αρδις,the point of,Joy,0.6132990717887878,Disgust,0.9987882971763612,0.38548922538757335
αρδμος,a watering-place,Joy,0.5501214861869812,Trust,0.9993175268173218,0.4491960406303406
ᾰρεια,"menaces, threats",Anticipation,0.3389118909835815,Joy,0.9999641180038452,0.6610522270202637
αρεσκευμα,an act of obsequiousness,Trust,0.3591246902942657,Disgust,0.7971741557121277,0.438049465417862
αρηγοσυνη,"help, aid",Fear,0.5998098254203796,Disgust,0.9999498128890992,0.4001399874687196
αρηγων,a helper,Anger,0.4953224658966064,Disgust,0.9938827753067015,0.49856030941009516
αρητηριον,a place for prayer,Fear,0.3894256353378296,Disgust,0.9999393224716188,0.6105136871337892
αρθρον,a joint,Fear,0.4651194512844085,Joy,0.9703497886657716,0.5052303373813631
αριθμησις,"a counting, reckoning up",Trust,0.7372982501983643,Disgust,0.999226212501526,0.26192796230316173
αριοι,Arians,Joy,0.939209282398224,Anger,0.4917750954627991,-0.4474341869354249
αρις,"a carpenter's tool, an auger",Trust,0.4954833686351776,Disgust,0.9996738433837892,0.5041904747486116
αριστεια,"excellence, prowess",Trust,0.7368467450141907,Joy,0.9999690055847168,0.2631222605705261
ᾰριστευς,the best man,Disgust,0.6530047059059143,Joy,0.9976032376289368,0.34459853172302246
αριστοχειρ,won by the stoutest hand,Trust,0.9268521666526794,Joy,0.9999185800552368,0.07306641340255737
αριστωδῑν,bearing the best children,Disgust,0.640300989151001,Joy,0.9999605417251588,0.3596595525741578
αρμονιη,a fastening,Anger,0.5518108606338501,Trust,0.9993257522583008,0.4475148916244507
αρνᾰκις,a sheep's skin,Joy,0.7299637198448181,Disgust,0.9999536275863647,0.26998990774154663
αρνεοθοινης,feasting on lambs,Disgust,0.6124679446220398,Trust,0.9517401456832886,0.3392722010612488
αρνιον,a sheep-skin,Surprise,0.6169486045837402,Joy,0.6433937549591064,0.02644515037536621
αρνες,wool,Sadness,0.9170933365821838,Disgust,0.9999655485153198,0.08287221193313599
αροσις,"arable land, corn-land",Trust,0.6452977657318115,Disgust,0.68962562084198,0.04432785511016846
αροτος,a corn-field,Trust,0.5251637697219849,Fear,0.99522203207016,0.47005826234817516
αροτρευς,a ploughman,Trust,0.6440341472625732,Disgust,0.9999375343322754,0.35590338706970215
ᾰρουρα,tilled,Joy,0.4891532957553863,Fear,0.6010362505912781,0.11188295483589178
αρπαξ,rapacious,Fear,0.8537002205848694,Disgust,0.9999619722366332,0.1462617516517638
αρπεδονη,a cord,Fear,0.5366919636726379,Disgust,0.9999436140060424,0.46325165033340443
αρρηφορια,the procession,Disgust,0.4455436170101166,Trust,0.9928337335586548,0.5472901165485382
αρρηφορια,the festival,Disgust,0.4455436170101166,Trust,0.9928337335586548,0.5472901165485382
αρρωστημα,"an illness, a sickness",Disgust,0.6845557689666748,Sadness,0.9999042749404908,0.31534850597381603
αρταβη,artaba,Trust,0.7096782326698303,Joy,0.9999617338180542,0.2902835011482239
αρτεμις,Artemis,Disgust,0.4884468019008636,Joy,0.9999163150787354,0.5114695131778717
αρτημα,"a hanging ornament, earring",Trust,0.4556575417518616,Disgust,0.5058128237724304,0.05015528202056885
αρτοπωλιον,"a baker's shop, bakery",Joy,0.4699395895004272,Disgust,0.9999654293060304,0.5300258398056032
αρυβαλλος,a bag,Fear,0.4268417358398437,Disgust,0.9235498309135436,0.4967080950736999
αρυστηρ,a cup,Fear,0.5144928097724915,Trust,0.9999334812164308,0.4854406714439393
αρυστρις,nan,Trust,0.7323822975158691,Disgust,0.999958634376526,0.26757633686065685
αρυταινα,a small pail,Joy,0.3859537243843078,Disgust,0.9980193376541138,0.6120656132698059
αρχαιολογος,an antiquary.,Disgust,0.436568021774292,Joy,0.87477046251297,0.438202440738678
αρχαιρεσιη,an election of magistrates,Disgust,0.3618966042995453,Trust,0.9982627034187316,0.6363660991191863
αρχηιον,"the senate-house, town-hall, residence of the chief magistrates",Disgust,0.4728961288928985,Joy,0.9999300241470336,0.5270338952541351
αρχετ,"a leader, prince",Joy,0.3106995522975921,Disgust,0.7172889113426208,0.40658935904502874
αρχιδιον,"a petty office, petty officer",Trust,0.3725500106811523,Joy,0.8567158579826355,0.4841658473014832
αρχῐερευς,"an arch-priest, chief-priest",Disgust,0.4677220582962036,Anger,0.9670851826667786,0.49936312437057495
αρχιυπασπιστης,chief of the men at arms,Surprise,0.314890444278717,Fear,0.9999182224273682,0.6850277781486511
αρχος,"a leader, chief, commander",Surprise,0.2485920041799545,Disgust,0.8443036079406738,0.5957116037607193
αρχωδος,a precentor,Disgust,0.4238847494125366,Joy,0.999747097492218,0.5758623480796814
αρχων,"a ruler, commander, chief, captain",Trust,0.6552323698997498,Anger,0.9987239241600036,0.3434915542602538
αρωγοναυτης,helper of sailors,Trust,0.960027277469635,Joy,0.999512791633606,0.03948551416397095
ασεβεια,"ungodliness, impiety, profaneness",Joy,0.5249021649360657,Disgust,0.999942183494568,0.4750400185585023
ασα,to satiate,Joy,0.4883022010326385,Disgust,0.9895225167274476,0.5012203156948092
ασθενεια,"want of strength, weakness, feebleness, sickliness",Disgust,0.4292304217815399,Joy,0.9963502883911132,0.5671198666095733
ασκληπιδης,physicians,Trust,0.7570748925209045,Disgust,0.9992897510528564,0.2422148585319519
ασμ,"a song, a lyric ode",Disgust,0.6343787908554077,Joy,0.9999665021896362,0.3655877113342285
ασπιδοπηγειον,the workshop of a shieldmaker,Fear,0.869045615196228,Disgust,0.9996544122695924,0.13060879707336437
ασπῐς,a round shield,Surprise,0.3166297674179077,Disgust,0.999913215637207,0.6832834482192993
ασπιστωρ,of shielded warriors,Trust,0.5651784539222717,Joy,0.543535053730011,-0.021643400192260742
ασσυριοι,the Assyrians,Anger,0.5361195802688599,Joy,0.9268802404403688,0.3907606601715089
αστᾰφῐδιτης,of raisins,Trust,0.431556761264801,Disgust,0.9999337196350098,0.5683769583702087
αστεροπη,lightning,Surprise,0.3860393166542053,Disgust,0.9967988729476928,0.6107595562934874
αστεροπητης,the lightener,Joy,0.5852367877960205,Disgust,0.9999635219573976,0.41472673416137706
